,Deep learning based detection and analysis of COVID-19 on chest X-ray images,Rachna JainMeenu GuptaSoham TanejaD. Jude Hemanth,51,,2021,http://link.springer.com/article/10.1007/s10489-020-01902-1
,Water and wastewater digital surveillance for monitoring and early detection of the COVID-19 hotspot: industry 4.0,A. N. MatheriM. BelaidC. K. NjengaJ. C. Ngila,,,2022,http://link.springer.com/article/10.1007/s13762-022-03982-7
,Multi-task semantic segmentation of CT images for COVID-19 infections using DeepLabV3+ based on dilated residual network,Hasan Polat,,,2022,http://link.springer.com/article/10.1007/s13246-022-01110-w
,Automated COVID-19 Detection from Chest X-Ray Images: A High-Resolution Network (HRNet) Approach,Sifat AhmedTonmoy HossainOishee Bintey HoqueSujan SarkerSejuti RahmanFaisal Muhammad Shah,2,,2021,http://link.springer.com/article/10.1007/s42979-021-00690-w
,Nexus of COVID-19 and carbon prices in the EU emission trading system: evidence from multifractal and the wavelet coherence approaches,Majid Mirzaee GhazaniReza KhosraviSasan Barak,29,,2022,http://link.springer.com/article/10.1007/s11356-021-18304-6
,Densely connected convolutional networks-based COVID-19 screening model,Dilbag SinghVijay KumarManjit Kaur,51,,2021,http://link.springer.com/article/10.1007/s10489-020-02149-6
,Effects of Covid-19 outbreak on environment and renewable energy sector,Hasan Eroğlu,23,,2021,http://link.springer.com/article/10.1007/s10668-020-00837-4
,Depth-wise dense neural network for automatic COVID19 infection detection and diagnosis,Abdul QayyumImran RazzakM. TanveerAjay Kumar,,,2021,http://link.springer.com/article/10.1007/s10479-021-04154-5
,"JOINT 12th EBSA congress and 10th ICBP – IUPAP congress, July 20-24, 2019, Madrid, Spain – Abstracts",,48,,2019,http://link.springer.com/article/10.1007/s00249-019-01373-4
,The COVID-19 pandemic: prediction study based on machine learning models,Zohair MalkiEl-Sayed AtlamAshraf EwisGuesh DagnewOsama A. GhoneimAbdallah A. MohamedMohamed M. Abdel-DaimIbrahim Gad,28,,2021,http://link.springer.com/article/10.1007/s11356-021-13824-7
,"Progress in integrative systems biology, physiology and medicine: towards a scale-relative biology",Charles AuffrayDenis NobleLaurent NottalePhilip Turner,56,,2020,http://link.springer.com/article/10.1140/epja/s10050-020-00090-3
,Reconsidering the role of place in health and welfare services: lessons from the COVID-19 pandemic in the United States and Canada,G. Allen RatliffCindy A. SousaGenevieve GraafBree AkessonSusan P. Kemp,,,2022,http://link.springer.com/article/10.1007/s42532-022-00111-z
,The investigation of multiresolution approaches for chest X-ray image based COVID-19 detection,Aras M. IsmaelAbdulkadir Şengür,8,,2020,http://link.springer.com/article/10.1007/s13755-020-00116-6
,England’s food policy coordination and the Covid-19 response,Kelly ParsonsDavid Barling,,,2022,http://link.springer.com/article/10.1007/s12571-022-01280-1
,Peacebuilding in times of COVID-19: risk-adapted strategies of cooperation and development projects,Luca EufemiaCamilo LozanoTatiana RodriguezMartha Del RioHéctor Morales-MuñozMichelle BonattiStefan SieberKatharina Löhr,9,,2020,http://link.springer.com/article/10.1007/s42597-020-00040-2
,Assessing forgetfulness and polypharmacy and their impact on health-related quality of life among patients with hypertension and dyslipidemia in Greece during the COVID-19 pandemic,Kyriakos SouliotisTheodoros V. GiannouchosChistina GolnaEvangelos Liberopoulos,31,,2022,http://link.springer.com/article/10.1007/s11136-021-02917-y
,Low Anti-Mullerian Hormone Levels Are Associated with the Severity of Anxiety Experienced by Healthcare Professionals During the COVID-19 Pandemic,Gülin Feykan YeğinRaziye DesdicioğluElcin İşlek SeçenSerap AydınCeylan BalErol GökaHuseyin Levent Keskin,29,,2022,http://link.springer.com/article/10.1007/s43032-021-00643-x
,"COVID-19, Systemic Crisis, and Possible Implications for the Wild Meat Trade in Sub-Saharan Africa",James McNamaraElizabeth J. Z. RobinsonKatharine AbernethyDonald Midoko IpongaHannah N. K. SackeyJuliet H. WrightEJ Milner-Gulland,76,,2020,http://link.springer.com/article/10.1007/s10640-020-00474-5
,"Incubation period, clinical and lung CT features for early prediction of COVID-19 deterioration: development and internal verification of a risk model",Hongbing PengChao HuWusheng DengLingmei HuangYushan ZhangBaowei LuoXingxing WangXiaodan LongXiaoying Huang,22,,2022,http://link.springer.com/article/10.1186/s12890-022-01986-0
,"Molecular docking, binding mode analysis, molecular dynamics, and prediction of ADMET/toxicity properties of selective potential antiviral agents against SARS-CoV-2 main protease: an effort toward drug repurposing to combat COVID-19",Himanshu RaiAtanu BarikYash Pal SinghAkhil SureshLovejit SinghGourav SinghUsha Yogendra NayakVikash Kumar DubeyGyan Modi,25,,2021,http://link.springer.com/article/10.1007/s11030-021-10188-5
,"Analysis and prediction of COVID-19 spreading through Bayesian modelling with a case study of Uttar Pradesh, India",DeepmalaNishant Kumar SrivastavaSanjay Kumar SinghUmesh Singh,,,2022,http://link.springer.com/article/10.1007/s12597-022-00580-6
,Application of machine learning time series analysis for prediction COVID-19 pandemic,Vikas ChaurasiaSaurabh Pal,38,,2022,http://link.springer.com/article/10.1007/s42600-020-00105-4
,4P Model for Dynamic Prediction of COVID-19: a Statistical and Machine Learning Approach,Khandaker Tabin HasanM. Mostafizur RahmanMd. Mortuza AhmmedAnjir Ahmed ChowdhuryMohammad Khairul Islam,,,2021,http://link.springer.com/article/10.1007/s12559-020-09786-6
,Microscopic image super resolution using deep convolutional neural networks,Selen AyasMurat Ekinci,79,,2020,http://link.springer.com/article/10.1007/s11042-019-7397-7
,LungSeek: 3D Selective Kernel residual network for pulmonary nodule diagnosis,Haowan ZhangHong Zhang,,,2022,http://link.springer.com/article/10.1007/s00371-021-02366-1
,Multimodal medical image fusion based on nonsubsampled shearlet transform and convolutional sparse representation,Lifang WangJieliang DouPinle QinSuzhen LinYuan GaoRuifang WangJin Zhang,80,,2021,http://link.springer.com/article/10.1007/s11042-021-11379-w
,"Abstracts of the 26th Annual Conference of APASL, February 15–19, 2017, Shanghai, China",,11,,2017,http://link.springer.com/article/10.1007/s12072-016-9783-9
,Pancreatic stone protein for early mortality prediction in COVID-19 patients,Mathias Van SingerThomas BrahierMarie-Josée Brochu VezHélène Gerhard DonnetOlivier HugliNoémie Boillat-Blanco,25,,2021,http://link.springer.com/article/10.1186/s13054-021-03704-4
,Data analysis and prediction of the COVID-19 outbreak in the first and second waves for top 5 affected countries in the world,Ashabul HoqueAbdul MalekK. M. Rukhsad Asif Zaman,,,2022,http://link.springer.com/article/10.1007/s11071-022-07473-9
,Assessment of Aerosol Optical Depth over Indian Subcontinent during COVID-19 lockdown (March–May 2020),Krushna Chandra GoudaIranna GogeriAruna Singanahalli ThippaReddy,194,,2022,http://link.springer.com/article/10.1007/s10661-022-09855-3
,Informal food chains and agrobiodiversity need strengthening—not weakening—to address food security amidst the COVID-19 crisis in South America,Karl S. ZimmererStef de Haan,12,,2020,http://link.springer.com/article/10.1007/s12571-020-01088-x
,Effect of COVID-19 on ETF and index efficiency: evidence from an entropy-based analysis,Kunal SahaVinodh MadhavanG. R. Chandrashekhar,46,,2022,http://link.springer.com/article/10.1007/s12197-021-09566-4
,CHS-Net: A Deep Learning Approach for Hierarchical Segmentation of COVID-19 via CT Images,Narinder Singh PunnSonali Agarwal,,,2022,http://link.springer.com/article/10.1007/s11063-022-10785-x
,Diverse spillover effects of COVID-19 control measures on air quality improvement: evidence from typical Chinese cities,Laijun ZhaoYu WangHonghao ZhangYing QianPingle YangLixin Zhou,,,2022,http://link.springer.com/article/10.1007/s10668-022-02353-z
,Association of AI quantified COVID-19 chest CT and patient outcome,Xi FangUwe KrugerFatemeh HomayouniehHanqing ChaoJiajin ZhangSubba R. DigumarthyChiara D. ArruMannudeep K. KalraPingkun Yan,16,,2021,http://link.springer.com/article/10.1007/s11548-020-02299-5
,Threshold effects of COVID-19-confirmed cases on change in pollutants changes: evidence from the Chinese top ten cities,Qiang WangXiaowei Wang,28,,2021,http://link.springer.com/article/10.1007/s11356-021-13980-w
,"A high-resolution typical pollution source emission inventory and pollution source changes during the COVID-19 lockdown in a megacity, China",Xue HuQizhen LiuQingyan FuHao XuYin ShenDengguo LiuYue WangHaohao JiaJinping Cheng,28,,2021,http://link.springer.com/article/10.1007/s11356-020-11858-x
,Segmentation and quantification of COVID-19 infections in CT using pulmonary vessels extraction and deep learning,João O. B. DinizDarlan B. P. QuintanilhaAntonino C. Santos NetoGiovanni L. F. da SilvaJonnison L. FerreiraStelmo M. B. NettoJosé D. L. AraújoLuana B. Da CruzThamila F. B. SilvaCaio M. da S. MartinsMarcos M. FerreiraVenicius G. RegoJosé M. C. BoaroCarolina L. S. CiprianoAristófanes C. SilvaAnselmo C. de Paiva,80,,2021,http://link.springer.com/article/10.1007/s11042-021-11153-y
,When robots contribute to eradicate the COVID-19 spread in a context of containment,Naila Aziza HouacineHabiba Drias,10,,2021,http://link.springer.com/article/10.1007/s13748-021-00245-3
,Improvement of outcome prediction of hospitalized patients with COVID-19 by a dual marker strategy using high-sensitive cardiac troponin I and copeptin,Christoph C. KaufmannAmro AhmedMona KassemMatthias K. FreynhoferBernhard JägerGabriele AicherSusanne Equiluz-BruckAlexander O. SpielFlorian Vafai-TabriziMichael GschwantlerPeter FaschingJohann WojtaEvangelos GiannitsisKurt Huber,111,,2022,http://link.springer.com/article/10.1007/s00392-021-01970-4
,Vulture-Based AdaBoost-Feedforward Neural Frame Work for COVID-19 Prediction and Severity Analysis System,S. Roselin MaryVinit KumarK. J. Prasanna VenkatesanR. Satish KumarNaga Padmaja JaginiAmedapu Srinivas,14,,2022,http://link.springer.com/article/10.1007/s12539-022-00505-3
,Using information and communication technologies (ICTs) to solve the repressed demand for primary dental care in the Brazilian Unified Health System due to the COVID-19 pandemic: a randomized controlled study protocol nested with a before-and-after study including economic analysis,Karina Haibara NatalThais Gomes MachadoFabiana BraccoLuiz Ivan LemosMaria Eduarda ViganoGabriela Manco MachadoJhandira Daibelis Yampa-VargasDaniela Prócida RaggioFausto Medeiros MendesJosé Carlos Pettorossi ImparatoEdson Hilan Gomes LucenaYuri Wanderley CavalcantiCícero Inacio SilvaGuido Lemos Souza FilhoMary Caroline Skelton MacedoFernanda Campos Almeida Carrer,22,,2022,http://link.springer.com/article/10.1186/s12903-022-02101-9
,Prediction of lopinavir/ritonavir effectiveness in COVID-19 patients: a recall of basic pharmacology concepts,Dario CattaneoMario CorbellinoCristina Gervasoni,77,,2021,http://link.springer.com/article/10.1007/s00228-020-03053-1
,Parameter Space Exploration in Pedestrian Queue Design to Mitigate Infectious Disease Spread,Pierrot DerjanySirish NamilaeAshok Srinivasan,101,,2021,http://link.springer.com/article/10.1007/s41745-021-00254-0
,Mapping disruption and resilience mechanisms in food systems,Serge SavarySonia AkterConny AlmekindersJody HarrisLise KorstenReimund RötterStephen WaddingtonDerrill Watson,12,,2020,http://link.springer.com/article/10.1007/s12571-020-01093-0
,Correction to: COVID-19 mortality prediction in the intensive care unit with deep learning based on longitudinal chest X-rays and clinical data,Jianhong ChengJohn SolleeCelina HsiehHailin YueNicholas VandalJustin ShanahanJi Whae ChoiThi My Linh TranKasey HalseyFranklin IheanachoJames WarrenAbdullah AhmedCarsten EickhoffMichael FeldmanEduardo Mortani Barbosa JrIhab Kamel,,,2022,http://link.springer.com/article/10.1007/s00330-022-08680-z
,ANFIS for prediction of epidemic peak and infected cases for COVID-19 in India,Rajagopal KumarFadi Al-TurjmanL. N. B. SrinivasM. BraveenJothilakshmi Ramakrishnan,,,2021,http://link.springer.com/article/10.1007/s00521-021-06412-w
,Development and multi-center clinical trials of an up-converting phosphor technology-based point-of-care (UPT-POCT) assay for rapid COVID-19 diagnosis and prediction of protective effects,Pingping ZhangBaisheng LiYao WangWei MinXiaohui WangYugui ZhouZhencui LiYong ZhaoHuan ZhangMin JiangHuanying ZhengChao YangWei ZhangLe ZuoQi GaoZhengrong Yang,22,,2022,http://link.springer.com/article/10.1186/s12866-022-02450-z
,IoT-based analysis for controlling & spreading prediction of COVID-19 in Saudi Arabia,Sunil Kumar SharmaSameh S. Ahmed,25,,2021,http://link.springer.com/article/10.1007/s00500-021-06024-5
,"CARS 2022—Computer Assisted Radiology and Surgery Proceedings of the 36th International Congress and Exhibition Tokyo, Japan, June 7–11, 2022",,17,,2022,http://link.springer.com/article/10.1007/s11548-022-02635-x
,Decision and feature level fusion of deep features extracted from public COVID-19 data-sets,Hamza Osman IlhanGorkem SerbesNizamettin Aydin,,,2021,http://link.springer.com/article/10.1007/s10489-021-02945-8
,"SAPS-3 performance for hospital mortality prediction in 30,571 patients with COVID-19 admitted to ICUs in Brazil",Pedro KurtzLeonardo S. L. BastosJorge I. F. SalluhFernando A. BozzaMarcio Soares,47,,2021,http://link.springer.com/article/10.1007/s00134-021-06474-3
,A data analytics approach for COVID-19 spread and end prediction (with a case study in Iran),Arman BehnamRoohollah Jahanmahin,8,,2022,http://link.springer.com/article/10.1007/s40808-021-01086-8
,COVID-19 Prediction Models and Unexploited Data,K. C. Santosh,44,,2020,http://link.springer.com/article/10.1007/s10916-020-01645-z
,"Tools, techniques, datasets and application areas for object detection in an image: a review",Jaskirat KaurWilliamjeet Singh,,,2022,http://link.springer.com/article/10.1007/s11042-022-13153-y
,COVID-19 pandemic: CT chest in COVID-19 infection and prediction of patient’s ICU needs,Ahmed M. OsmanAhmed M. AbdrabouReham M. HashimFaisal KhosaAya Yasin,52,,2021,http://link.springer.com/article/10.1186/s43055-021-00515-z
,"Machine Learning-Based Research for COVID-19 Detection, Diagnosis, and Prediction: A Survey",Yassine MeraihiAsma Benmessaoud GabisSeyedali MirjaliliAmar Ramdane-CherifFawaz E. Alsaadi,3,,2022,http://link.springer.com/article/10.1007/s42979-022-01184-z
,COVID-CT-Mask-Net: prediction of COVID-19 from CT scans using regional features,Aram Ter-Sarkisov,,,2022,http://link.springer.com/article/10.1007/s10489-021-02731-6
,Longitudinal prediction of hospital-acquired acute kidney injury in COVID-19: a two-center study,Justin Y. LuWei HouTim Q. Duong,50,,2022,http://link.springer.com/article/10.1007/s15010-021-01646-1
,An Analysis COVID-19 in Mexico: a Prediction of Severity,"Marco Ulises Martínez-Martínez MD, MScDeshiré Alpízar-Rodríguez MD, PhDRogelio Flores-Ramírez PhDDiana Patricia Portales-Pérez PhDRuth Elena Soria-Guerra PhDFrancisco Pérez-Vázquez PhDFidel Martinez-Gutierrez PhD",37,,2022,http://link.springer.com/article/10.1007/s11606-021-07235-0
